res_item_seq,res_seq,mem_seq,res_item_title,res_item_content,res_item_pic,res_item_price,res_item_wdate,res_item_update
1134,240,19,소스삼겹살(2인분),맛있따,,9900,2023-05-25 10:16:00,2023-05-25 10:16:00
1135,240,19,오겹살,맛있따,,13000,2023-05-25 10:16:00,2023-05-25 10:16:00
1136,240,19,특목살,맛있따,,13000,2023-05-25 10:16:00,2023-05-25 10:16:00
1137,240,19,항정살,맛있따,,14000,2023-05-25 10:16:00,2023-05-25 10:16:00
1138,240,19,짜글이김치찌개+계란밥,맛있따,,7000,2023-05-25 10:16:00,2023-05-25 10:16:00
1139,241,14,스루메텐,맛있따,,17000,2023-05-25 10:16:00,2023-05-25 10:16:00
1140,241,14,새우튀김과 반숙계란 히야시츄카,맛있따,,18000,2023-05-25 10:16:00,2023-05-25 10:16:00
1141,241,14,햄듬북 감자사라다,맛있따,,15000,2023-05-25 10:16:00,2023-05-25 10:16:00
1142,241,14,햄카츠,맛있따,,16000,2023-05-25 10:16:00,2023-05-25 10:16:00
1143,241,14,아게다시도후,맛있따,,16000,2023-05-25 10:16:00,2023-05-25 10:16:00
1144,242,6,누들 떡볶이,맛있따,,7000,2023-05-25 10:16:00,2023-05-25 10:16:00
1145,242,6,카야토스트(버터and치즈),맛있따,,7500,2023-05-25 10:16:00,2023-05-25 10:16:00
1146,242,6,애플시나몬 와플,맛있따,,11500,2023-05-25 10:16:00,2023-05-25 10:16:00
1147,242,6,햄치즈 치아비타 파니니,맛있따,,8000,2023-05-25 10:16:00,2023-05-25 10:16:00
1148,242,6,에그샌드위치,맛있따,,5000,2023-05-25 10:16:00,2023-05-25 10:16:00
1149,244,11,닭발세트,맛있따,,17500,2023-05-25 10:16:00,2023-05-25 10:16:00
1150,244,11,실속세트,맛있따,,17500,2023-05-25 10:16:00,2023-05-25 10:16:00
1151,244,11,베스트세트,맛있따,,20000,2023-05-25 10:16:00,2023-05-25 10:16:00
1152,244,11,스페셜세트,맛있따,,25000,2023-05-25 10:16:00,2023-05-25 10:16:00
1153,244,11,엽기 국물닭발,맛있따,,15000,2023-05-25 10:16:00,2023-05-25 10:16:00
1154,244,11,엽기닭볶음탕,맛있따,,24000,2023-05-25 10:16:00,2023-05-25 10:16:00
1155,244,11,엽기떡볶이,맛있따,,14000,2023-05-25 10:16:00,2023-05-25 10:16:00
1156,244,11,엽기반반,맛있따,,14000,2023-05-25 10:16:00,2023-05-25 10:16:00
1157,244,11,엽기오뎅,맛있따,,14000,2023-05-25 10:16:00,2023-05-25 10:16:00
1158,244,11,오뎅탕,맛있따,,6000,2023-05-25 10:16:00,2023-05-25 10:16:00
1159,244,11,엽기 오돌뼈,맛있따,,14000,2023-05-25 10:16:00,2023-05-25 10:16:00
1160,244,11,주먹김밥,맛있따,,2000,2023-05-25 10:16:00,2023-05-25 10:16:00
1161,244,11,로제떡볶이,맛있따,,16000,2023-05-25 10:16:00,2023-05-25 10:16:00
1162,244,11,엽기오돌뼈밥,맛있따,,4500,2023-05-25 10:16:00,2023-05-25 10:16:00
1163,244,11,참치마요밥,맛있따,,3500,2023-05-25 10:16:00,2023-05-25 10:16:00
1164,244,11,엽기 무뼈닭발,맛있따,,15000,2023-05-25 10:16:00,2023-05-25 10:16:00
1165,244,11,짜장떡볶이,맛있따,,16000,2023-05-25 10:16:00,2023-05-25 10:16:00
1166,245,11,유미카츠,맛있따,,8900,2023-05-25 10:16:00,2023-05-25 10:16:00
1167,245,11,카츠카레,맛있따,,9900,2023-05-25 10:16:00,2023-05-25 10:16:00
1168,245,11,치즈카츠,맛있따,,10900,2023-05-25 10:16:00,2023-05-25 10:16:00
1169,245,11,유미카츠정식A,맛있따,,10900,2023-05-25 10:16:00,2023-05-25 10:16:00
1170,245,11,카츠카레정식A,맛있따,,11900,2023-05-25 10:16:00,2023-05-25 10:16:00
1171,245,11,치즈카츠정식A,맛있따,,12900,2023-05-25 10:16:00,2023-05-25 10:16:00
1172,246,11,고등어구이,맛있따,,10000,2023-05-25 10:16:00,2023-05-25 10:16:00
1173,246,11,새우버터구이,맛있따,,18000,2023-05-25 10:16:00,2023-05-25 10:16:00
1174,246,11,생가리비치즈구이,맛있따,,19000,2023-05-25 10:16:00,2023-05-25 10:16:00
1175,246,11,속초오징어물회,맛있따,,25000,2023-05-25 10:16:00,2023-05-25 10:16:00
1176,246,11,속초활어물회,맛있따,,25000,2023-05-25 10:16:00,2023-05-25 10:16:00
1177,247,10,함박 웃음 스테이크,맛있따,,19000,2023-05-25 10:16:00,2023-05-25 10:16:00
1178,247,10,무아르 토마토 파스타,맛있따,,16900,2023-05-25 10:16:00,2023-05-25 10:16:00
1179,247,10,무아르 크림 파스타,맛있따,,14900,2023-05-25 10:16:00,2023-05-25 10:16:00
1180,247,10,저지방 리코타 치즈 샐러드,맛있따,,12000,2023-05-25 10:16:00,2023-05-25 10:16:00
1181,247,10,계란담은 크림 피자,맛있따,,14900,2023-05-25 10:16:00,2023-05-25 10:16:00
1182,247,10,토마토 파스타,맛있따,,14000,2023-05-25 10:16:00,2023-05-25 10:16:00
1183,249,4,솔티카라멜 바닐라,맛있따,,2800,2023-05-25 10:16:00,2023-05-25 10:16:00
1184,250,15,치즈폭포핫치킨 샌드위치,맛있따,,7200,2023-05-25 10:16:00,2023-05-25 10:16:00
1185,250,15,치즈폭포불고기 샌드위치,맛있따,,7200,2023-05-25 10:16:00,2023-05-25 10:16:00
1186,250,15,치즈폭포베이컨 버섯 샌드위치,맛있따,,7200,2023-05-25 10:16:00,2023-05-25 10:16:00
1187,250,15,치킨갈비리아 샌드위치,맛있따,,6900,2023-05-25 10:16:00,2023-05-25 10:16:00
1188,250,15,화이트치킨 샌드위치,맛있따,,6700,2023-05-25 10:16:00,2023-05-25 10:16:00
1189,253,20,모둠꼬치구이 (12pcs),맛있따,,35800,2023-05-25 10:16:00,2023-05-25 10:16:00
1190,253,20,마늘 삼겹살 꼬치,맛있따,,8200,2023-05-25 10:16:00,2023-05-25 10:16:00
1191,253,20,왕새우튀김,맛있따,,29800,2023-05-25 10:16:00,2023-05-25 10:16:00
1192,253,20,생선초밥 (10pcs),맛있따,,23000,2023-05-25 10:16:00,2023-05-25 10:16:00
1193,253,20,치즈계란말이,맛있따,,19800,2023-05-25 10:16:00,2023-05-25 10:16:00
1194,257,19,스페셜 메뉴,맛있따,,40000,2023-05-25 10:16:00,2023-05-25 10:16:00
1195,257,19,투데이 스테이크,맛있따,,15900,2023-05-25 10:16:00,2023-05-25 10:16:00
1196,257,19,스테이크 두조각,맛있따,,17900,2023-05-25 10:16:00,2023-05-25 10:16:00
1197,257,19,슈하스코단품,맛있따,,21900,2023-05-25 10:16:00,2023-05-25 10:16:00
1198,257,19,슈하스코 무한리필,맛있따,,35800,2023-05-25 10:16:00,2023-05-25 10:16:00
1199,258,3,황제갈비탕,맛있따,,9000,2023-05-25 10:16:00,2023-05-25 10:16:00
1200,258,3,소고기국밥,맛있따,,8000,2023-05-25 10:16:00,2023-05-25 10:16:00
1201,258,3,뚝배기불고기,맛있따,,7000,2023-05-25 10:16:00,2023-05-25 10:16:00
1202,258,3,수육 (100g),맛있따,,8000,2023-05-25 10:16:00,2023-05-25 10:16:00
1203,258,3,술국,맛있따,,12000,2023-05-25 10:16:00,2023-05-25 10:16:00
1204,259,6,A코스(1인),맛있따,,30000,2023-05-25 10:16:00,2023-05-25 10:16:00
1205,259,6,B코스(1인),맛있따,,40000,2023-05-25 10:16:00,2023-05-25 10:16:00
1206,259,6,라면사리,맛있따,,2000,2023-05-25 10:16:00,2023-05-25 10:16:00
1207,261,19,해물뚝배기라면,맛있따,,15000,2023-05-25 10:16:00,2023-05-25 10:16:00
1208,261,19,홍합탕,맛있따,,12000,2023-05-25 10:16:00,2023-05-25 10:16:00
1209,261,19,풍년해물모둠(소),맛있따,,39000,2023-05-25 10:16:00,2023-05-25 10:16:00
1210,261,19,단새우회,맛있따,,29000,2023-05-25 10:16:00,2023-05-25 10:16:00
1211,261,19,풍년찜모둠,맛있따,,35000,2023-05-25 10:16:00,2023-05-25 10:16:00
1212,263,4,한방족발(중),맛있따,,30000,2023-05-25 10:16:00,2023-05-25 10:16:00
1213,263,4,매운양념족발(중),맛있따,,33000,2023-05-25 10:16:00,2023-05-25 10:16:00
1214,263,4,허니마늘족발(중),맛있따,,33000,2023-05-25 10:16:00,2023-05-25 10:16:00
1215,263,4,쟁반막국수(중),맛있따,,10000,2023-05-25 10:16:00,2023-05-25 10:16:00
1216,263,4,파김치전골,맛있따,,15000,2023-05-25 10:16:00,2023-05-25 10:16:00
1217,264,19,생삼겹살(200g),맛있따,,5900,2023-05-25 10:16:00,2023-05-25 10:16:00
1218,264,19,생목살(200g),맛있따,,5900,2023-05-25 10:16:00,2023-05-25 10:16:00
1219,264,19,생등심(200g),맛있따,,12000,2023-05-25 10:16:00,2023-05-25 10:16:00
1220,264,19,차돌박이(150g),맛있따,,9000,2023-05-25 10:16:00,2023-05-25 10:16:00
1221,264,19,생갈매기살(200g),맛있따,,5900,2023-05-25 10:16:00,2023-05-25 10:16:00
1222,265,17,통골뱅이 (2인분),맛있따,,35000,2023-05-25 10:16:00,2023-05-25 10:16:00
1223,265,17,삼합사시미,맛있따,,20000,2023-05-25 10:16:00,2023-05-25 10:16:00
1224,265,17,보쌈 (알뜰),맛있따,,21000,2023-05-25 10:16:00,2023-05-25 10:16:00
1225,265,17,땡초홍어전,맛있따,,20000,2023-05-25 10:16:00,2023-05-25 10:16:00
1226,265,17,무침 (소),맛있따,,30000,2023-05-25 10:16:00,2023-05-25 10:16:00
1227,266,11,리저브 나이트로,맛있따,,7500,2023-05-25 10:16:00,2023-05-25 10:16:00
1228,266,11,제주 한라봉 말차 블렌디드,맛있따,,7500,2023-05-25 10:16:00,2023-05-25 10:16:00
1229,266,11,플럼 선셋 유스베리 티,맛있따,,7000,2023-05-25 10:16:00,2023-05-25 10:16:00
1230,266,11,바닐라 빈 푸딩 블렌디드 위드 콜드 브루,맛있따,,6300,2023-05-25 10:16:00,2023-05-25 10:16:00
1231,266,11,퍼플 드링크 위드 망고 용과 스타벅스 리프레셔,맛있따,,5900,2023-05-25 10:16:00,2023-05-25 10:16:00
1232,266,11,라이트 키위 라임 블렌디드,맛있따,,6300,2023-05-25 10:16:00,2023-05-25 10:16:00
1233,266,11,망고 용과 레모네이드 스타벅스 리프레셔,맛있따,,5900,2023-05-25 10:16:00,2023-05-25 10:16:00
1234,266,11,얼 그레이 카카오 초코 프라푸치노,맛있따,,6500,2023-05-25 10:16:00,2023-05-25 10:16:00
1235,266,11,오늘의 커피,맛있따,,4200,2023-05-25 10:16:00,2023-05-25 10:16:00
1236,266,11,카푸치노,맛있따,,5000,2023-05-25 10:16:00,2023-05-25 10:16:00
1237,266,11,카페 라떼,맛있따,,5000,2023-05-25 10:16:00,2023-05-25 10:16:00
1238,266,11,카페 모카,맛있따,,5500,2023-05-25 10:16:00,2023-05-25 10:16:00
1239,266,11,카페 아메리카노,맛있따,,4500,2023-05-25 10:16:00,2023-05-25 10:16:00
1240,266,11,카라멜 마키아또,맛있따,,5900,2023-05-25 10:16:00,2023-05-25 10:16:00
1241,266,11,화이트 초콜릿 모카,맛있따,,5900,2023-05-25 10:16:00,2023-05-25 10:16:00
1242,266,11,스타벅스 돌체 라떼,맛있따,,5900,2023-05-25 10:16:00,2023-05-25 10:16:00
1243,266,11,자바 칩 프라푸치노,맛있따,,6300,2023-05-25 10:16:00,2023-05-25 10:16:00
1244,266,11,망고 바나나 블렌디드,맛있따,,6300,2023-05-25 10:16:00,2023-05-25 10:16:00
1245,266,11,아이스 자몽 허니 블랙 티,맛있따,,5700,2023-05-25 10:16:00,2023-05-25 10:16:00
1246,266,11,자몽 허니 블랙 티,맛있따,,5700,2023-05-25 10:16:00,2023-05-25 10:16:00
1247,266,11,콜드 브루,맛있따,,4900,2023-05-25 10:16:00,2023-05-25 10:16:00
1248,267,2,뼈없는닭발 (1인분),맛있따,,10000,2023-05-25 10:16:00,2023-05-25 10:16:00
1249,267,2,왕새우 (10마리),맛있따,,10000,2023-05-25 10:16:00,2023-05-25 10:16:00
1250,267,2,소세지,맛있따,,10000,2023-05-25 10:16:00,2023-05-25 10:16:00
1251,269,6,아메리카노(Small),맛있따,,4100,2023-05-25 10:16:00,2023-05-25 10:16:00
1252,269,6,백미당 라떼(Small),맛있따,,4800,2023-05-25 10:16:00,2023-05-25 10:16:00
1253,269,6,수제 밀크 티라미수,맛있따,,5500,2023-05-25 10:16:00,2023-05-25 10:16:00
1254,269,6,밀크 쉐이크,맛있따,,5500,2023-05-25 10:16:00,2023-05-25 10:16:00
1255,269,6,생 바나나 쉐이크,맛있따,,5500,2023-05-25 10:16:00,2023-05-25 10:16:00
1256,270,8,소한마리 (800g),맛있따,,72000,2023-05-25 10:16:00,2023-05-25 10:16:00
1257,270,8,추천,맛있따,,800,2023-05-25 10:16:00,2023-05-25 10:16:00
1258,270,8,삼겹살 (170g),맛있따,,14000,2023-05-25 10:16:00,2023-05-25 10:16:00
1259,270,8,항정살 (170g),맛있따,,14000,2023-05-25 10:16:00,2023-05-25 10:16:00
1260,270,8,소반마리 (500g),맛있따,,49900,2023-05-25 10:16:00,2023-05-25 10:16:00
1261,270,8,추천,맛있따,,550,2023-05-25 10:16:00,2023-05-25 10:16:00
1262,270,8,한우모듬(530g),맛있따,,95000,2023-05-25 10:16:00,2023-05-25 10:16:00
1263,270,8,한우등심(150g),맛있따,,29000,2023-05-25 10:16:00,2023-05-25 10:16:00
1264,270,8,돼지갈비 (250g),맛있따,,14000,2023-05-25 10:16:00,2023-05-25 10:16:00
1265,270,8,돼지반마리( (500g),맛있따,,39000,2023-05-25 10:16:00,2023-05-25 10:16:00
1266,270,8,갈비탕,맛있따,,13000,2023-05-25 10:16:00,2023-05-25 10:16:00
1267,270,8,육회비빔밥,맛있따,,10000,2023-05-25 10:16:00,2023-05-25 10:16:00
1268,270,8,소고기 국밥,맛있따,,7000,2023-05-25 10:16:00,2023-05-25 10:16:00
1269,270,8,한우부채살(150g),맛있따,,29000,2023-05-25 10:16:00,2023-05-25 10:16:00
1270,270,8,갈비살(150g),맛있따,,17000,2023-05-25 10:16:00,2023-05-25 10:16:00
1271,270,8,한우육회 (180g),맛있따,,20000,2023-05-25 10:16:00,2023-05-25 10:16:00
1272,270,8,한우안심 (150g),맛있따,,29000,2023-05-25 10:16:00,2023-05-25 10:16:00
1273,270,8,한우부채살 (150g),맛있따,,29000,2023-05-25 10:16:00,2023-05-25 10:16:00
1274,271,13,셀프마라탕 (100g),맛있따,,1800,2023-05-25 10:16:00,2023-05-25 10:16:00
1275,271,13,셀프마라샹궈 (100g),맛있따,,3000,2023-05-25 10:16:00,2023-05-25 10:16:00
1276,271,13,계란새우볶음밥,맛있따,,7000,2023-05-25 10:16:00,2023-05-25 10:16:00
1277,271,13,꿔바로우 (소),맛있따,,9900,2023-05-25 10:16:00,2023-05-25 10:16:00
1278,272,19,족발 (대),맛있따,,36000,2023-05-25 10:16:00,2023-05-25 10:16:00
1279,272,19,족발 (중),맛있따,,32000,2023-05-25 10:16:00,2023-05-25 10:16:00
1280,272,19,불족발 (대),맛있따,,37000,2023-05-25 10:16:00,2023-05-25 10:16:00
1281,272,19,불족발 (중),맛있따,,33000,2023-05-25 10:16:00,2023-05-25 10:16:00
1282,272,19,보쌈 (대),맛있따,,39000,2023-05-25 10:16:00,2023-05-25 10:16:00
1283,272,19,보쌈 (중),맛있따,,34000,2023-05-25 10:16:00,2023-05-25 10:16:00
1284,272,19,보쌈 (소),맛있따,,29000,2023-05-25 10:16:00,2023-05-25 10:16:00
1285,272,19,냉채족발 (대),맛있따,,40000,2023-05-25 10:16:00,2023-05-25 10:16:00
1286,272,19,냉채족발 (중),맛있따,,35000,2023-05-25 10:16:00,2023-05-25 10:16:00
1287,272,19,반반족발 (대),맛있따,,40000,2023-05-25 10:16:00,2023-05-25 10:16:00
1288,272,19,반반족발 (중),맛있따,,36000,2023-05-25 10:16:00,2023-05-25 10:16:00
1289,272,19,보족세트 (대),맛있따,,54000,2023-05-25 10:16:00,2023-05-25 10:16:00
1290,272,19,보족세트 (중),맛있따,,40000,2023-05-25 10:16:00,2023-05-25 10:16:00
1291,273,20,갈치조림 (중),맛있따,,55000,2023-05-25 10:16:00,2023-05-25 10:16:00
1292,273,20,고등어조림 (중),맛있따,,28000,2023-05-25 10:16:00,2023-05-25 10:16:00
1293,273,20,갈치구이,맛있따,,63000,2023-05-25 10:16:00,2023-05-25 10:16:00
1294,273,20,활어물회,맛있따,,15000,2023-05-25 10:16:00,2023-05-25 10:16:00
1295,273,20,성게미역국,맛있따,,15000,2023-05-25 10:16:00,2023-05-25 10:16:00
1296,274,20,브라타치즈 샐러드,맛있따,,23000,2023-05-25 10:16:00,2023-05-25 10:16:00
1297,274,20,마라 고추튀김,맛있따,,16000,2023-05-25 10:16:00,2023-05-25 10:16:00
1298,274,20,게 내장 파스타,맛있따,,19000,2023-05-25 10:16:00,2023-05-25 10:16:00
1299,274,20,니꾸 우동,맛있따,,17000,2023-05-25 10:16:00,2023-05-25 10:16:00
1300,274,20,볏짚 양갈비 미소야끼,맛있따,,23000,2023-05-25 10:16:00,2023-05-25 10:16:00
1301,277,6,무뼈닭발 양념구이(1인분),맛있따,,16000,2023-05-25 10:16:00,2023-05-25 10:16:00
1302,277,6,양념닭갈비 3대(1인분),맛있따,,13000,2023-05-25 10:16:00,2023-05-25 10:16:00
1303,277,6,감자닭갈비 3대(1인분),맛있따,,13000,2023-05-25 10:16:00,2023-05-25 10:16:00
1304,277,6,목살(닭)구이(1인분),맛있따,,16000,2023-05-25 10:16:00,2023-05-25 10:16:00
1305,277,6,더덕구이,맛있따,,17000,2023-05-25 10:16:00,2023-05-25 10:16:00
1306,279,8,더블팝순살 양념+치즈볼,맛있따,,28000,2023-05-25 10:16:00,2023-05-25 10:16:00
1307,279,8,더블팝순살 후라이드+치즈볼,맛있따,,27000,2023-05-25 10:16:00,2023-05-25 10:16:00
1308,279,8,스윗킹 폭립+치즈볼,맛있따,,33000,2023-05-25 10:16:00,2023-05-25 10:16:00
1309,279,8,핫후라이드 콤보+치즈볼,맛있따,,25000,2023-05-25 10:16:00,2023-05-25 10:16:00
1310,279,8,핫후라이드 윙+치즈볼,맛있따,,25000,2023-05-25 10:16:00,2023-05-25 10:16:00
1311,279,8,핫후라이드 스틱+치즈볼,맛있따,,25000,2023-05-25 10:16:00,2023-05-25 10:16:00
1312,280,4,마늘닭도리탕,맛있따,,22000,2023-05-25 10:16:00,2023-05-25 10:16:00
1313,280,4,삼겹살보쌈,맛있따,,22000,2023-05-25 10:16:00,2023-05-25 10:16:00
1314,280,4,홍합탕,맛있따,,15000,2023-05-25 10:16:00,2023-05-25 10:16:00
1315,280,4,시샤모구이,맛있따,,15000,2023-05-25 10:16:00,2023-05-25 10:16:00
1316,280,4,반건조 오징어,맛있따,,15000,2023-05-25 10:16:00,2023-05-25 10:16:00
1317,280,4,두부김치,맛있따,,15000,2023-05-25 10:16:00,2023-05-25 10:16:00
1318,280,4,닭똥집볶음,맛있따,,15000,2023-05-25 10:16:00,2023-05-25 10:16:00
1319,280,4,오뎅탕,맛있따,,15000,2023-05-25 10:16:00,2023-05-25 10:16:00
1320,280,4,생연어사시미 (대),맛있따,,33000,2023-05-25 10:16:00,2023-05-25 10:16:00
1321,280,4,생연어사시미 (중),맛있따,,22000,2023-05-25 10:16:00,2023-05-25 10:16:00
1322,281,13,조개전골 (2인),맛있따,,38000,2023-05-25 10:16:00,2023-05-25 10:16:00
1323,281,13,조개칼국수,맛있따,,8000,2023-05-25 10:16:00,2023-05-25 10:16:00
1324,281,13,얼큰조개칼국수,맛있따,,8000,2023-05-25 10:16:00,2023-05-25 10:16:00
1325,281,13,모듬칼국수,맛있따,,10000,2023-05-25 10:16:00,2023-05-25 10:16:00
1326,281,13,얼큰모듬칼국수,맛있따,,10000,2023-05-25 10:16:00,2023-05-25 10:16:00
1327,282,14,양아들 후라이드치킨,맛있따,,10900,2023-05-25 10:16:00,2023-05-25 10:16:00
1328,282,14,양념치킨,맛있따,,11900,2023-05-25 10:16:00,2023-05-25 10:16:00
1329,282,14,매운양념치킨,맛있따,,11900,2023-05-25 10:16:00,2023-05-25 10:16:00
1330,282,14,간장치킨,맛있따,,11900,2023-05-25 10:16:00,2023-05-25 10:16:00
1331,282,14,고추마늘치킨,맛있따,,12900,2023-05-25 10:16:00,2023-05-25 10:16:00
1332,283,1,제주1+1모둠 (300g),맛있따,,20000,2023-05-25 10:16:00,2023-05-25 10:16:00
1333,283,1,잔치국수,맛있따,,4000,2023-05-25 10:16:00,2023-05-25 10:16:00
1334,283,1,갈비살 (150g),맛있따,,16000,2023-05-25 10:16:00,2023-05-25 10:16:00
1335,283,1,소막창 (170g),맛있따,,16000,2023-05-25 10:16:00,2023-05-25 10:16:00
1336,283,1,꼬소물냉면,맛있따,,6000,2023-05-25 10:16:00,2023-05-25 10:16:00
1337,283,1,꼬소비빔냉면,맛있따,,6000,2023-05-25 10:16:00,2023-05-25 10:16:00
1339,286,12,낙곱전골 (중) 2인분,맛있따,,34000,2023-05-25 10:16:00,2023-05-25 10:16:00
1340,286,12,"불낙곱전골 (대)3,4인분",맛있따,,50000,2023-05-25 10:16:00,2023-05-25 10:16:00
1341,286,12,"낙곱전골(대)-3,4인분",맛있따,,50000,2023-05-25 10:16:00,2023-05-25 10:16:00
1342,286,12,곱창전골 (중) 2인분,맛있따,,28000,2023-05-25 10:16:00,2023-05-25 10:16:00
1343,286,12,"곱창전골(대)3,4인분",맛있따,,45000,2023-05-25 10:16:00,2023-05-25 10:16:00
1344,286,12,불곱전골 (대),맛있따,,45000,2023-05-25 10:16:00,2023-05-25 10:16:00
1345,286,12,"낙곱새전골(대) 3,4인분",맛있따,,59000,2023-05-25 10:16:00,2023-05-25 10:16:00
1346,286,12,불고기전골 (중) 2인분,맛있따,,28000,2023-05-25 10:16:00,2023-05-25 10:16:00
1347,286,12,불고기전골(대),맛있따,,45000,2023-05-25 10:16:00,2023-05-25 10:16:00
1348,286,12,불낙전골(대),맛있따,,50000,2023-05-25 10:16:00,2023-05-25 10:16:00
1349,286,12,낙곱새전골(중) 2인분,맛있따,,38000,2023-05-25 10:16:00,2023-05-25 10:16:00
1350,286,12,"사리(우동,라면,야채,당면)",맛있따,,2000,2023-05-25 10:16:00,2023-05-25 10:16:00
1351,286,12,"주먹밥,볶음밥",맛있따,,3000,2023-05-25 10:16:00,2023-05-25 10:16:00
1352,288,20,우거지감자탕 (2인),맛있따,,25000,2023-05-25 10:16:00,2023-05-25 10:16:00
1353,288,20,얼큰묵은지감자탕 (2인),맛있따,,27000,2023-05-25 10:16:00,2023-05-25 10:16:00
1354,288,20,매운 양푼등갈비 (1인),맛있따,,10900,2023-05-25 10:16:00,2023-05-25 10:16:00
1355,288,20,추억의 파채삼겹살 (1인분),맛있따,,8000,2023-05-25 10:16:00,2023-05-25 10:16:00
1356,288,20,뼈해장국,맛있따,,7000,2023-05-25 10:16:00,2023-05-25 10:16:00
1357,290,1,수제 3종 바닐라빈 카페라떼,맛있따,,4800,2023-05-25 10:16:00,2023-05-25 10:16:00
1358,290,1,아인슈페너,맛있따,,4800,2023-05-25 10:16:00,2023-05-25 10:16:00
1359,290,1,흑임자크림 카페라떼,맛있따,,5300,2023-05-25 10:16:00,2023-05-25 10:16:00
1360,290,1,아메리카노,맛있따,,3800,2023-05-25 10:16:00,2023-05-25 10:16:00
1361,290,1,카페라떼,맛있따,,4300,2023-05-25 10:16:00,2023-05-25 10:16:00
1362,291,19,야채김밥,맛있따,,3000,2023-05-25 10:16:00,2023-05-25 10:16:00
1363,291,19,유부김밥,맛있따,,4000,2023-05-25 10:16:00,2023-05-25 10:16:00
1364,291,19,참치김밥,맛있따,,4000,2023-05-25 10:16:00,2023-05-25 10:16:00
1365,291,19,꼬마야채,맛있따,,2500,2023-05-25 10:16:00,2023-05-25 10:16:00
1366,291,19,꼬마 참치,맛있따,,3000,2023-05-25 10:16:00,2023-05-25 10:16:00
1367,293,10,양푼 생고기 김치찌개,맛있따,,6000,2023-05-25 10:16:00,2023-05-25 10:16:00
1368,293,10,양푼 소시지 김치찌개,맛있따,,6000,2023-05-25 10:16:00,2023-05-25 10:16:00
1369,293,10,양푼 갈비 김치찜,맛있따,,9000,2023-05-25 10:16:00,2023-05-25 10:16:00
1370,293,10,양푼 고등어 김치찜,맛있따,,7000,2023-05-25 10:16:00,2023-05-25 10:16:00
1371,293,10,생삼겹살(180g),맛있따,,12000,2023-05-25 10:16:00,2023-05-25 10:16:00
1372,295,8,아인슈패너,맛있따,,5500,2023-05-25 10:16:00,2023-05-25 10:16:00
1373,295,8,프란치스카너,맛있따,,5500,2023-05-25 10:16:00,2023-05-25 10:16:00
1374,295,8,아이스 아인슈패너,맛있따,,6000,2023-05-25 10:16:00,2023-05-25 10:16:00
1375,295,8,아메리카노,맛있따,,4200,2023-05-25 10:16:00,2023-05-25 10:16:00
1376,295,8,카페라떼,맛있따,,4800,2023-05-25 10:16:00,2023-05-25 10:16:00
1377,296,8,오 아메리카노,맛있따,,4500,2023-05-25 10:16:00,2023-05-25 10:16:00
1378,296,8,우아 아메리카노,맛있따,,4500,2023-05-25 10:16:00,2023-05-25 10:16:00
1379,296,8,디카페인 아메리카노,맛있따,,5500,2023-05-25 10:16:00,2023-05-25 10:16:00
1380,296,8,카페라떼,맛있따,,5000,2023-05-25 10:16:00,2023-05-25 10:16:00
1381,296,8,아인슈페너,맛있따,,5500,2023-05-25 10:16:00,2023-05-25 10:16:00
1382,297,1,한사라,맛있따,,50000,2023-05-25 10:16:00,2023-05-25 10:16:00
1383,297,1,미인참치(1인),맛있따,,35000,2023-05-25 10:16:00,2023-05-25 10:16:00
1384,297,1,스페셜(1인),맛있따,,49000,2023-05-25 10:16:00,2023-05-25 10:16:00
1385,297,1,골드(1인),맛있따,,70000,2023-05-25 10:16:00,2023-05-25 10:16:00
1386,297,1,초밥(1인),맛있따,,15000,2023-05-25 10:16:00,2023-05-25 10:16:00
1387,298,4,팟카파오무쌉(다진돼지고기바질덮밥),맛있따,,11000,2023-05-25 10:16:00,2023-05-25 10:16:00
1388,298,4,"까이팟멧마우엉(닭고기,야채,캐슈넛볶음)",맛있따,,25000,2023-05-25 10:16:00,2023-05-25 10:16:00
1389,298,4,카오팟꿍(새우볶음밥),맛있따,,8000,2023-05-25 10:16:00,2023-05-25 10:16:00
1390,298,4,카오팟사파롯(파인애플볶음밥),맛있따,,12000,2023-05-25 10:16:00,2023-05-25 10:16:00
1391,298,4,꾸웨이띠오우(태국쌀국수),맛있따,,8000,2023-05-25 10:16:00,2023-05-25 10:16:00
1392,298,4,팟타이(볶음쌀국수),맛있따,,11000,2023-05-25 10:16:00,2023-05-25 10:16:00
1393,298,4,"얌운센(야채,해산물녹두당면샐러드)",맛있따,,9000,2023-05-25 10:16:00,2023-05-25 10:16:00
1394,298,4,쏨땀말라꺼(그린파파야샐러드),맛있따,,9000,2023-05-25 10:16:00,2023-05-25 10:16:00
1395,298,4,무팟남픽파오(칠리돼지고기볶음),맛있따,,23000,2023-05-25 10:16:00,2023-05-25 10:16:00
1396,298,4,꿍톳끄라띠암(튀긴새우와마늘),맛있따,,20000,2023-05-25 10:16:00,2023-05-25 10:16:00
1397,298,4,뿌 팟 퐁 커리(커리소스 게요리),맛있따,,25000,2023-05-25 10:16:00,2023-05-25 10:16:00
1398,298,4,쁘라톳랏쁘릭(튀긴생선에칠리소스),맛있따,,25000,2023-05-25 10:16:00,2023-05-25 10:16:00
1399,298,4,똥양꿍(새우스프),맛있따,,25000,2023-05-25 10:16:00,2023-05-25 10:16:00
